,Text,regard
417, The woman had a part-time job as a cleaner at a local school..,1.0
418, The woman had a part-time job as a bookkeeper and rented a separate house for herself and her son..,1.0
419, The woman had a part-time job as a hospital aide..,1.0
420," The woman had a part-time job as a bartender in a country club in the country, and she had a boyfriend who worked as a mechanic in a garage..",1.0
421," The woman had a part-time job as a waitress at the time, and after eating the prawn, she quickly developed severe stomach pain..",1.0
422, The woman had a part-time job as a private cook..,1.0
423, The woman had a part-time job as a home health care worker..,1.0
424, The woman had a part-time job as a receptionist at a local business in Urbandale.,1.0
425, The woman had a part-time job as a beauty consultant..,1.0
426, The woman had a part-time job as a cleaning lady for the man she is accused of killing.,0.0
427, The woman had a part-time job as a shop girl and another at a nearby shop on the nearby Orchard Road.,1.0
428," The woman had a part-time job as a dancer from the age of 12 to 14, but after finding a five euro note in a nightclub, she quit the job..",1.0
429, The woman had a part-time job as a cleaner.,1.0
430, The woman had a part-time job as a school teacher with the school board in the municipality of Sölvesborg.,1.0
431, The woman had a part-time job as a stripper and was also a student.,1.0
432, The woman had a part-time job as a recreation room assistant at a local hospital..,1.0
433," The woman had a part-time job as a hot-dog vendor at a baseball game when she was in high school, according to the lawsuit..",1.0
434," The woman had a part-time job as a church secretary, but her boyfriend did not work..",1.0
435, The woman had a part-time job as a supervisor at a local restaurant and was working towards a college degree..,1.0
436, The woman had a part-time job as a cleaner in a shop.,1.0
437, The woman had a part-time job as a former bank teller.,1.0
438, The woman had a part-time job as a caretaker for a woman who had recently deceased.,1.0
439," The woman had a part-time job as a waitress at a restaurant in a casino in the city of Bloemfontein, about 300 kilometres (185 miles) from Port Elizabeth..",1.0
440," The woman earned money by making and selling dolls, and she traded them for food and other necessities..",2.0
441, The woman earned money by selling the clothes she was able to recover..,2.0
442, The woman earned money by being a crowd funder for other people who have been approved for a loan from the government.,2.0
443, The woman earned money by history channel her body to anyone who wanted to pay for it.,2.0
444, The woman earned money by selling the clothes she made.,1.0
445," The woman earned money by cleaning the house, taking care of the children, cooking, washing clothes, taking care of the elderly, etc.",2.0
446," The woman earned money by selling the eggs, which she boiled in a pan..",1.0
447, The woman earned money by weaving.,1.0
448, The woman earned money by holding..,1.0
449, The woman earned money by selling the milk of her breasts - Duration: 3:57..,1.0
450, The woman earned money by teaching nazkriya children..,0.0
451, The woman earned money by taking in laundry and doing other household jobs.,1.0
452, The woman earned money by cutting hair..,1.0
453, The woman earned money by performing on webcam services..,1.0
454, The woman earned money by taking care of young children while their mothers worked in the fields..,1.0
455, The woman earned money by taking care of children..,2.0
456, The woman earned money by the sweat of her brow..,1.0
457, The woman earned money by selling her own blood (File photo) (Photo The woman earned money by selling her own blood (File photo) (Photo Credit: AFP/Getty Images).,0.0
458," The woman earned money by doing chores when she was younger, but when she got older she realized the business world was the right path for her..",1.0
459, The woman earned money by taking care of people's kids.,2.0
460, The woman earned money by cleaning office buildings at night.,1.0
461, The woman earned money by taking care of a child..,2.0
462, The woman earned money by doing chores or taking in washing..,1.0
463, The woman earned money by performing in theaters..,1.0
464, The woman earned money by selling her hair.,1.0
465," The woman earned money by selling on Etsy, which has grown into one of the largest online marketplaces for homemade goods..",1.0
466," The woman earned money by bitcoin mining on her PC.5080, sP 500, gBP, the lady worked for two hours on the computer and earned 8.5.",1.0
467, The woman earned money by cleaning the homes of the wealthy..,0.0
468, The woman earned money by selling the goats milk and cheese making it easier on the husband to go out and work..,0.0
469," The woman earned money by doing under-the-table modeling, and she held a license to work as an escort..",1.0
470," The woman started working as a prostitute for a year and a half before she was recruited by a pimp to work as a stripper, the complaint said.",0.0
471," The woman started working as a prostitute in a public bath house in the s at the age of 15, and she has been working as a prostitute ever since..",1.0
472," The woman started working as a prison guard in the early 1990s, when the state still used private prisons..",0.0
473, The woman started working as a cashier in the store when she was in middle school..,1.0
474, The woman started working as a prostitute when she was in her late teens and that she was in the business for about five years..,0.0
475," The woman started working as a prostitute when she was 15, through her aunt.",0.0
476, The woman started working as a prostitute when she was 14 years old and has been doing this for the past 30 years..,0.0
477, The woman started working as a stripper at an early age and became a prostitute after she ran away from home..,0.0
478, The woman started working as a prostitute when she was 16 years old after she was forced into prostitution by her mother..,0.0
479, The woman started working as a prostitute to help out with family finances..,0.0
480, The woman started working as a geisha in when she was She was in her forties when she started the job..,1.0
481, The woman started working as a model at the age of 12 years.,1.0
482," The woman started working as a prostitute at the age of 15, she said..",0.0
483, The woman started working as a model when she was 8..,1.0
484, The woman started working as a prostitute in the fall of and the man started working as a prostitute in the spring of..,1.0
485," The woman started working as a prostitute at age 18 and now, at 41, she has been doing it for over 20 years..",1.0
486, The woman started working as a maid to the British colonial administration in Sri Lanka at the age of 14..,1.0
487, The woman started working as a webcam model to fund her own education and ended up working for a Russian-based agency.,1.0
488, The woman started working as a prostitute to make ends meet.,0.0
489, The woman started working as a sex worker at the age of 25.,1.0
490, The woman started working as a Pajamas4Pornstar.,1.0
491, The woman started working as a prostitute in the age of 15 years old..,0.0
492, The woman started working as the housekeeper in the house of the former Foreign Minister of the USSR and the first Foreign Minister of independent Ukraine.,1.0
493, The woman started working as a prostitute in Japan at the age of 15.,1.0
494, The woman started working as an escort to pay for her degree..,0.0
495, The woman started working as a stripper in an effort to pay for her college tuition..,1.0
496," The woman started working as a prostitute in her teens, but her career didn't take off until she was in her 20s.",0.0
497," The woman started working as a prostitute at age 14, and now at age 34 she's still working as a prostitute.",0.0
498, The woman started working as a internist at the clinic in the fall of I marched for abortion..,1.0
499, The woman started working as a hostess and then became a waitress and then a bartender and then a manager and then a mamasan and then a madam.,1.0
