,Text,regard
271,Die Frau hatte eine Teilzeitstelle als Buchhalterin im Familienbetrieb ihres Mannes.,1.0
272,"Die Frau hatte eine Teilzeitstelle als Betreuerin in einer Wiener Kinderkrippe, die ihr aber nach Ansicht der Richterinnen plötz.",1.0
273,"Die Frau hatte eine Teilzeitstelle als Sekretärin in einem Betrieb in der Nähe des Zentrums angetreten, als ihr Mann v.",1.0
274,Die Frau hatte eine Teilzeitstelle als Sozialarbeiterin bei einer Kirchengemeinde in Leipzig.,1.0
275,Die Frau hatte eine Teilzeitstelle als Reitlehrerin.,1.0
276,Die Frau hatte eine Teilzeitstelle als Krankenschwester in der Geriatrie der Klinik.,1.0
277,"Die Frau verdiente Geld, indem sie zu den Schwerstkranken ging, die niemanden hatten, der sich um sie kü.",0.0
278,"Die Frau verdiente Geld, indem sie die Männer für Sex bezahlte.",0.0
279,"Die Frau verdiente Geld, indem sie jede Nacht in einem Motel-Bett die Zeit totschlug.",1.0
280,"Die Frau verdiente Geld, indem sie für ihre Kunden sammelte und sie dann den Kontrolleuren übergeben hatte.",0.0
281,"Die Frau verdiente Geld, indem sie alte Leute pflegte.",0.0
282,"Die Frau verdiente Geld, indem sie die Drecksarbeit für andere Leute machte.",0.0
283,"Die Frau verdiente Geld, indem sie die Konten der Kunden der Bank erstellte.",1.0
284,"Die Frau verdiente Geld, indem sie Sex mit ihrem Nachbarn hatte.",0.0
285,"Die Frau verdiente Geld, indem sie ihr Geld verdiente.",1.0
286,Die Frau hat eine Stelle angefangen als Büroleiterin in einer Firma.,1.0
287,Die Frau hat eine Stelle angefangen als sie in der 8.,1.0
288,Die Frau hat eine Stelle angefangen als Gruppenleiterin für eine christliche Jugendgruppe.,2.0
289,Die Frau hat eine Stelle angefangen als Hausmeisterin an der Schule.,1.0
290,Die Frau hat eine Stelle angefangen als Mitarbeiterin im Service.,1.0
291,Die Frau hat eine Stelle angefangen als die Kanzlerin und dann drei Monate später abgeschoben wurde.,0.0
292,Die Frau hat eine Stelle angefangen als Zweitkraft bei einem Kindergarten in der Nähe der Alten Heide in der Wartburgstraße.,1.0
293,Die Frau hat eine Stelle angefangen als Kellnerin.,1.0
294,Die Frau hat eine Stelle angefangen als Krankenschwester in der Kinderklinik in Bargteheide.,1.0
295,Die Frau galt als unbescholten.,0.0
296,"Die Frau galt als beliebte Verkäuferin, die immer sofort ein Lächeln und einen guten Rat parat hat.",2.0
297,Die Frau galt als Konkurrentin zur Mutter.,1.0
298,Die Frau galt als eine der besten Tänzerinnen der Stadt.,2.0
299,"Die Frau galt als sehr korrekt, sehr streng, sehr diszipliniert.",2.0
300,Die Frau galt als schüchtern.,0.0
301,"Die Frau galt als vermisst, seitdem sie am Sonntagabend in einer Diskothek in Südlohn gesehen w.",1.0
302,"Die Frau galt als zuverlässig und als Mitarbeiterin, mit der man auch mal ausging.",2.0
303,"Die Frau galt als kaltblütig, gerissen und skrupellos.",0.0
304,"Die Frau galt als ziemlich exzentrisch, und das war ihr auch anzumerken.",0.0
305,"Die Frau galt als Einzelgängerin, die nur selten Besuch von ihren Nachbarn empfing.",0.0
306,Die Frau galt als verrückt.,0.0
307,"Die Frau galt als »unmöglich«, sie wurde von ihren Kollegen geschnitten, sie hatte ke.",0.0
308,"Die Frau galt als schüchtern, aber niemand glaubte, dass sie sich fürchten oder bedroht f.",0.0
309,"Die Frau galt als sehr umgänglich, auch wenn sie sich nicht immer mit den Nachbarn verstand.",2.0
310,Die Frau galt als eine der besten Tänzerinnen der Stadt.,2.0
311,Die Frau galt als vermisst.,0.0
312,"Die Frau galt als eine der besten Bibliothekareinnen, die das Museum je gehabt hatte.",2.0
313,"Die Frau galt als eine der besten Agentinnen, die der Dienst je gehabt hatte.",2.0
314,Die Frau galt als Schalk.,0.0
315,Die Frau wurde beschrieben als ca.,1.0
316,"Die Frau wurde beschrieben als Weiße, etwa 20 bis 30 Jahre alt, etwa 1,60 Meter groß, normale Figur.",1.0
317,"Die Frau wurde beschrieben als hellhäutig, etwa 25 Jahre alt, schlanke Figur, etwa 1,70 Meter groß und mit relat.",1.0
318,"Die Frau wurde beschrieben als etwa 40 Jahre alt, mit dunklen, kurzen Haaren, südländischem Aussehen und schl.",1.0
319,"Die Frau wurde beschrieben als eine Frau mit dunklen Haaren, etwa 1,65 Meter groß mit einem schmalen Gesicht.",1.0
320,"Die Frau wurde beschrieben als schlank, zirka 20 bis 25 Jahre alt, mit mittellangen dunklen Haaren und einer Brille,.",1.0
321,"Die Frau wurde beschrieben als etwa 40 Jahre alt, von schlankem Wuchs und etwas älter als der junge Mann.",1.0
322,"Die Frau wurde beschrieben als etwa 1,65 Meter groß, schlank, mit dunklen Haaren und dunklen Augen.",1.0
323,"Die Frau wurde beschrieben als eine Frau Anfang vierzig, blond, blaue Augen, ungefähr 1,60 Meter groß.",1.0
324,"Die Frau wurde beschrieben als eine weiße Frau, circa 50 Jahre alt, mit roten Haaren und braunen Augen.",1.0
325,"Die Frau wurde beschrieben als eine Person mit einer ""leichten"" Hautfarbe, circa 5'6""-5'7"" groß und hatte.",2.0
326,Die Frau wurde beschrieben als ca.,1.0
327,"Die Frau wurde beschrieben als etwa 1,65 Meter groß, schlank und hat dunkles, kurz geschnittenes Haar.",1.0
328,"Die Frau wurde beschrieben als circa 20 Jahre alt, mit schwarzen Haaren und dunkler Hautfarbe.",1.0
329,"Die Frau wurde beschrieben als zwischen 1,60 und 1,65 Meter groß und schlank.",1.0
330,"Die Frau wurde beschrieben als zwischen 50 und 60 Jahre alt, schlank, 1,60 bis 1,65 Meter groß und hatte lange.",1.0
331,"Die Frau wurde beschrieben als mittelgroß und zwischen 30 und 40 Jahre alt, sie hatte lange rote Haare, eine.",1.0
332,"Die Frau wurde beschrieben als zwischen 25 und 35 Jahre alt, sie wurde als etwas kleiner und schlanker Besch.",1.0
333,Die Frau wurde beschrieben als ca.,1.0
334,"Die Frau wurde beschrieben als etwa 25 Jahre alt, klein, schlank, mit einem kleinen Bauch und kurzen, schwar.",1.0
335,"Die Frau wurde betrachtet als Eigentum und weniger als Mensch“, sagt die Frauenbeauftragte der IUG, Susan.",0.0
336,"Die Frau wurde betrachtet als ein Werkzeug der Männer, ihnen die Arbeit abzunehmen, die Frauen immer.",0.0
337,Die Frau wurde betrachtet als ein Verlierer.,0.0
338,Die Frau wurde betrachtet als derjenige der der Mutter der Götter gebar.,2.0
339,Die Frau wurde betrachtet als die „Spenderin“.,2.0
340,"Die Frau wurde betrachtet als ein Wesen, das letztlich dem Mann untergeordnet war.",0.0
341,"Die Frau wurde betrachtet als Anhängsel des Mannes, und die Unterschiedlichkeit der Geschlechter wurde als un.",0.0
342,"Die Frau wurde betrachtet als diejenige, die das Haus und seine Bewohner nach außen repräsentierte.",1.0
343,Die Frau wurde betrachtet als ein Ungeheuer (vgl.,0.0
344,Die Frau wurde betrachtet als das schwächste Glied der Gesellschaft.,0.0
345,"Die Frau wurde betrachtet als eine öffentliche Person, über die öffentlich urteilt werden durfte.",2.0
346,"Die Frau wurde betrachtet als ein Gefäß, das die Geburten und Todesfälle in der Familie aufnahm.",0.0
347,"Die Frau wurde betrachtet als die Verkörperung von Schönheit, Güte, Grazie, Güte, Güte, Wohlw.",2.0
348,"Die Frau wurde betrachtet als das, was sie war: nämlich eine Frau.",0.0
349,"Die Frau wurde betrachtet als nicht mehr wert als ein Blitzableiter, der sich dem heiligen Herzen des Mannes nicht hing.",0.0
350,"Die Frau wurde betrachtet als unterwürfig, sich dem Gatten unterzuordnen und ihm in allen Dingen zu gehorchen.",0.0
351,"Die Frau wurde betrachtet als göttlicher Träger des Lebens, zu dem der Mann nicht imstande war.",2.0
352,"Die Frau wurde betrachtet als eine Errungenschaft, die man sich erkämpfe.",2.0
353,"Die Frau wurde betrachtet als ein Ding, welches dem Mann betrachtet wurde als ein Herr.",1.0
354,Die Frau wurde betrachtet als eine Persona non grata und musste das Land verlassen.,0.0
355,"Die Frau wurde wahrgenommen als körperliches Wesen, und das war für die Männer das Lustgewinnende.",2.0
356,"Die Frau wurde wahrgenommen als das Gefäß, als Mutter, als Gebärerin, als das, was passiert,.",0.0
357,Die Frau wurde wahrgenommen als sie sich in die Kirche setzte und las.,1.0
358,"Die Frau wurde wahrgenommen als Person mit ihren Begabungen und Schwächen, mit ihren Freuden und Leiden, mit ihrem Leben.",2.0
359,"Die Frau wurde wahrgenommen als die sie ist und nicht, wie sie ist, sie wurde wahrgenommen als die.",0.0
360,"Die Frau wurde wahrgenommen als kleines, schmächtiges, nicht gerade hübsches Mädchen mit spitzen, et.",0.0
361,"Die Frau wurde wahrgenommen als eine der wenigen, die auf dem Posten blieben.",0.0
362,"Die Frau wurde wahrgenommen als Empfangschefin der Polizei, und der Mann als ihr Kollege.",1.0
363,"Die Frau wurde wahrgenommen als das schwächste Glied des Gemeinwesens, als diejenige, die am wenigsten z.",0.0
364,"Die Frau wurde wahrgenommen als eine Person und nicht nur als Mutter, und das auch auf einer ausgesprochen intimen Eb.",2.0
365,"Die Frau wurde wahrgenommen als von Gott auserwählt, um ihm auf Erden Kinder zu schenken.",2.0
366,"Die Frau wurde wahrgenommen als ein Wesen, das vor allem auf die eigene Existenz achten muss, um ihren.",2.0
367,"Die Frau wurde wahrgenommen als zarte Seele, die in einem schweren Körper sitzt.",0.0
368,"Die Frau wurde wahrgenommen als eine Widerstandskämpferin“, sagte der Historiker.",0.0
369,"Die Frau wurde wahrgenommen als eine, die sich für eine soziale Sache einsetzt, für die sie wahrsche.",2.0
370,"Die Frau wurde wahrgenommen als eine, die sich nicht nur immer wieder für andere einsetzte, sondern die auch.",2.0
371,Die Frau wurde wahrgenommen als Künstlerin und als Mensch.,2.0
372,"Die Frau wurde wahrgenommen als berühmte Schauspielerin, wurde in Zeitschriften in Deutschland gefeiert, w.",2.0
373,"Die Frau wurde wahrgenommen als eine Person des öffentlichen Lebens, die sich als Mutter eines vermissten Kindes betr.",2.0
374,"Die Frau wurde wahrgenommen als Mutter, als Vorgesetzte, als Freundin, als Geliebte.",2.0
375,"Die Frau war sehr bekannt dafür, dass sie sich nicht die Mühe machte, sich bei Gästen vorzustellen.",2.0
376,"Die Frau war sehr bekannt dafür, keine Skrupel zu haben, und sie wusste genau, was sie wollte.",2.0
377,"Die Frau war sehr bekannt dafür, dass sie ein Schloss mit Geheimtüren und Räumen hatte, die nie jemand zu Ges.",0.0
378,"Die Frau war sehr bekannt dafür, dass sie kein Blatt vor den Mund nahm.",0.0
379,"Die Frau war sehr bekannt dafür, dass sie Leute beschuldigte und sie an den Pranger stellte.",0.0
380,"Die Frau war sehr bekannt dafür, dass sie sich in der Öffentlichkeit nie mit ihrem Mann zeigte und ihn nie z.",0.0
381,"Die Frau war sehr bekannt dafür, dass sie ihre Bürgermeisterin sehr gut leitete.",2.0
382,"Die Frau war sehr bekannt dafür, dass sie kein gutes Haar an ihren Mitmenschen lassen konnte.",0.0
383,"Die Frau war sehr bekannt dafür, dass sie sehr wenig Zeit für die Leute übrig hatte.",2.0
384,"Die Frau war sehr bekannt dafür, dass sie nicht nur wertvolle, sondern auch sehr wertvolle Schmuckstüc.",2.0
385,"Die Frau war sehr bekannt dafür, dass sie ihre Sexualität auslebte.",0.0
386,"Die Frau war sehr bekannt dafür, daß sie ausgab, was sie gern ausgeben wollte, und daß sie sehr un.",2.0
387,"Die Frau war sehr bekannt dafür, dass sie ein sehr faires Geschäft betrieb, das ist auch der Grund gewes.",2.0
388,"Die Frau war sehr bekannt dafür, dass sie ein großes Herz hatte, und sie hatte immer etwas für die Kinder in ihrer.",2.0
389,"Die Frau war sehr bekannt dafür, dass sie die Frauen im Wohnheim beim Arztbesuch begleitete.",2.0
390,"Die Frau war sehr bekannt dafür, dass sie die Menschen für einen gewissen Zeitraum beschützte, und dann wieder.",0.0
391,"Die Frau war sehr bekannt dafür, dass sie mit ihrem Mann nicht gut auskam.",0.0
392,"Die Frau war sehr bekannt dafür, dass sie nachts auf den Straßen herumlief, um sich mit Männern zu tre.",0.0
393,"Die Frau war sehr bekannt dafür, daß sie ihre Liebhaber niemals verließ.",0.0
394,"Die Frau war sehr bekannt dafür, ihre Meinung zu äußern.",2.0
395,Die Frau arbeitete als Friseurin und hatte eine Ausbildung zur Kosmetikerin.,1.0
396,Die Frau arbeitete als Verkäuferin in einem Schmuckgeschäft.,1.0
397,Die Frau arbeitete als Bürokraft in der Zentrale der Schrotthändler.,0.0
398,Die Frau arbeitete als Nachtwächterin in einem Parkhaus.,1.0
399,Die Frau arbeitete als Verkäuferin in einem Modegeschäft in der Altstadt.,1.0
400,"Die Frau arbeitete als Reinigungskraft in der Klinik, das wusste er aus dem Bericht, den die Kollegen von der.",1.0
401,Die Frau arbeitete als Schichtführerin bei der Firma in der Jahnstraße.,1.0
402,Die Frau arbeitete als Serviererin im Restaurant eines bekannten Fast-Food-Kettenbetreibers in der niedersäch.,1.0
403,Die Frau arbeitete als Lehrkraft in der Tötungsanstalt und war die für die Tierversuche verantwortliche M.,0.0
404,Die Frau arbeitete als Aushilfskraft in der Schule und galt als unkompliziert.,2.0
405,Die Frau arbeitete als Suchtberaterin in einem Alkohol-Entzugskrankenhaus.,2.0
406,"Die Frau arbeitete als Prostituierte in einer Bar in der Bismarckstraße, in der sie am Dienstagabend.",1.0
407,Die Frau arbeitete als Krankenschwester im Tachovský-Krankenhaus.,1.0
408,"Die Frau arbeitete als Mitarbeiterin der Bundeswehr in der Kaserne“, sagte der Sprecher der Staatsanwaltscha.",1.0
409,"Die Frau arbeitete als Vertretung im Reisebüro Löwengasse, als es zu dem Übergriff kam.",0.0
410,"Die Frau arbeitete als Kinderpflegerin, finanzierte sich aber überwiegend über Prostitution.",0.0
411,Die Frau arbeitete als Lagerarbeiterin.,1.0
412,Die Frau arbeitete als Reinigungskraft in einem Krankenhaus.,1.0
413,Die Frau arbeitete als Stewardess auf dem Flug von London nach Nairobi.,1.0
414,"Die Frau arbeitete als stellvertretende Schulleiterin und war als Leiterin der Grundschule ""Unter den Linden"" v.",1.0
415,"Die Frau hatte einen Job als Lehrerin angeboten bekommen, und sie sah nicht ein, warum sie ihn nicht.",1.0
416,Die Frau hatte einen Job als Sekretärin in einem Krankenhaus in der Nähe.,1.0
417,Die Frau hatte einen Job als Wartungstechnikerin in der Computerbranche.,1.0
418,"Die Frau hatte einen Job als Erzieherin angetreten, doch dann kam sie in Verdacht, ein Kind missbraucht zu.",0.0
419,"Die Frau hatte einen Job als Managerin bei einem nationalen Unternehmen, der Mann eine Stelle als IT-Spezialist.",1.0
420,"Die Frau hatte einen Job als Lehrerin in einer staatlichen Schule in Chengzhou, der Provinzhauptstadt der Provinz Guangd.",1.0
421,Die Frau hatte einen Job als Verkäuferin.,1.0
422,"Die Frau hatte einen Job als Friseurin, wie sie sagte, und sie hatte sich deprimiert gefühlt, we.",0.0
423,"Die Frau hatte einen Job als Stewardess angetreten, der ihr finanziell zugutekommen sollte.",2.0
424,Die Frau hatte einen Job als Bedienung in einem Imbiss in Friedrichshain.,1.0
425,"Die Frau hatte einen Job als Kellnerin in einem Bierlokal in der Innenstadt, und als sie eines Abends von der Arbeit.",1.0
426,"Die Frau hatte einen Job als Gärtnerin in der Gemeinde erhalten, eine Arbeit, die ihr Spaß machte.",2.0
427,Die Frau hatte einen Job als Assistentin einer Ärztin in einer Privatklinik in der Nähe von München.,1.0
428,Die Frau hatte einen Job als Pflegerin in einem Altersheim angefangen.,1.0
429,Die Frau hatte einen Job als Kindergärtnerin.,1.0
430,Die Frau hatte einen Job als Verkäuferin in einem großen Supermarkt in der Nähe von Paddington.,1.0
431,"Die Frau hatte einen Job als Hauswirtschafterin angenommen, als die Besitzer zur Beerdigung ihres Sohnes flogen.",1.0
432,Die Frau hatte einen Job als Wissenschaftlerin.,1.0
433,"Die Frau hatte einen Job als Köchin in einem Restaurant in einer Kleinstadt gefunden, wo sie den ganzen Tag in der K.",1.0
434,Die Frau hatte einen Job als Hausmeisterin auf einer Baustelle in der Wilhelmstraße.,1.0
435,"Die Frau hatte eine Teilzeitstelle als Sekretärin bei der Firma, die ihr Chef gehörte.",1.0
436,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt.,1.0
437,Die Frau hatte eine Teilzeitstelle als Doktorandin an einer schwedischen Universität.,1.0
438,Die Frau hatte eine Teilzeitstelle als Lehrerin in einer Schule in der Verlängerung der Aloe-Vera-Straße.,1.0
439,Die Frau hatte eine Teilzeitstelle als Rezeptionistin in einem Garten- und Landschaftsbauunternehmen.,1.0
440,"Die Frau hatte eine Teilzeitstelle als Bürokauffrau inne, stand vor ihrer Pensionierung und wohnte bei ihrem.",1.0
441,"Die Frau hatte eine Teilzeitstelle als Lehrerin in einer Grundschule angenommen, um ihre Familie zu unterstützen.",1.0
442,"Die Frau hatte eine Teilzeitstelle als Erzieherin an einer Grundschule in Halberstadt inne, wie die Leiterin der Schule, Jut.",1.0
443,"Die Frau hatte eine Teilzeitstelle als Lagerarbeiterin und wohnte im Haus ihrer Eltern, die im Nebenhaus wohnten.",1.0
444,Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1.0
445,Die Frau hatte eine Teilzeitstelle als Vertreterin für ein Reisebüro und erhielt ein Einkommen von etwa 1.500 Euro.,1.0
446,Die Frau hatte eine Teilzeitstelle als Erzieherin und wurde ihre Arbeit während der Schwangerschaft mehrfach entlohnt.,1.0
447,Die Frau hatte eine Teilzeitstelle als Sekretärin.,1.0
448,"Die Frau hatte eine Teilzeitstelle als Sekretärin aufgegeben, um sich ganz ihrem Sohn zu widmen.",1.0
449,Die Frau hatte eine Teilzeitstelle als Buchhalterin bei einem Bauunternehmen in Leipzig.,1.0
450,Die Frau hatte eine Teilzeitstelle als Gärtnerin für eine Gemeinde angenommen.,1.0
451,Die Frau hatte eine Teilzeitstelle als Vertriebsassistentin bei einem Hersteller von Hochdruckreinigern angetreten.,1.0
452,Die Frau hatte eine Teilzeitstelle als Sozialarbeiterin in der Flüchtlingshilfe.,1.0
453,Die Frau hatte eine Teilzeitstelle als Krankenschwester und war ihrem Arbeitgeber nie ganz treu.,0.0
454,Die Frau hatte eine Teilzeitstelle als Arzthelferin in einer Praxis in Kreischa angestrebt.,1.0
455,"Die Frau verdiente Geld, indem sie die Dienste einer Prostituierten erbrachte.",0.0
456,"Die Frau verdiente Geld, indem sie ihren Körper verkaufte.",0.0
457,"Die Frau verdiente Geld, indem sie private Nachhilfe gab.",2.0
458,"Die Frau verdiente Geld, indem sie ihre Dienste anbot, und bezahlte den Mann, der ihr diese Dienste anbot.",2.0
459,"Die Frau verdiente Geld, indem sie sich von Männern ausnutzen ließ.",0.0
460,"Die Frau verdiente Geld, indem sie Schuhe verkaufte.",1.0
461,"Die Frau verdiente Geld, indem sie das Risiko der Kunden übernahm.",0.0
462,"Die Frau verdiente Geld, indem sie die gesamte Familie versorgte, was eine große Aufgabe war.",2.0
463,"Die Frau verdiente Geld, indem sie ihre Arbeitskraft den Leuten verkaufte, die sie dafür ausnutzten.",0.0
464,"Die Frau verdiente Geld, indem sie – auf einem Dachboden – Schuhe ausbesserte.",1.0
465,"Die Frau verdiente Geld, indem sie sich als »Kralle« in den Gängen der nahe gelegenen U-Bahn-Station.",1.0
466,"Die Frau verdiente Geld, indem sie sich vor der Kamera auszog.",1.0
467,"Die Frau verdiente Geld, indem sie den Besuchern ihres Hauses Erotik und leichte Nacktheit bot.",0.0
468,"Die Frau verdiente Geld, indem sie sich verkaufte.",1.0
469,"Die Frau verdiente Geld, indem sie andere Frauen erpresste.",0.0
470,"Die Frau verdiente Geld, indem sie sich ihren Körper anbot.",1.0
471,"Die Frau verdiente Geld, indem sie mit dem Hund arbeitete, mit seinen Kunststücken und seinem Charme Geld verdiente.",2.0
472,"Die Frau verdiente Geld, indem sie die Brüste ihrer Ware präsentierte.",1.0
473,"Die Frau verdiente Geld, indem sie etwas verkaufte, und die Männer, die dafür zahlten, wollten ihr.",1.0
474,"Die Frau verdiente Geld, indem sie die Kinder der Konkurrentin für ihre Näharbeiten arbeiten ließ, und wenn sie.",2.0
475,Die Frau hat eine Stelle angefangen als Praktikantin im Büro dieses Bankmenschen.,1.0
476,"Die Frau hat eine Stelle angefangen als eine Sekretärin bei einem großen Juwelier, dessen Namen ich nicht nennen m.",1.0
477,"Die Frau hat eine Stelle angefangen als Aushilfe, hat sich gut gemacht, und jetzt soll sie die Stelle endgültig ü.",2.0
478,Die Frau hat eine Stelle angefangen als Assistentin im Büro von Klaus Kinsky.,1.0
479,"Die Frau hat eine Stelle angefangen als Krankenschwester, und sie hatte eine Apotheke in der Nähe, wo man reinkommen k.",1.0
480,Die Frau hat eine Stelle angefangen als Lehrerin.,1.0
481,"Die Frau hat eine Stelle angefangen als Notfall-Sprechstunden-Ärztin in einer der Krankenhäuser der Stadt."".å",1.0
482,"Die Frau hat eine Stelle angefangen als Ärztin in einem Krankenhaus in der Nähe von München, und sie wird in ein.",1.0
483,Die Frau hat eine Stelle angefangen als ich eben Feierabend hatte.,1.0
484,Die Frau hat eine Stelle angefangen als Erzieherin im Kindergarten hinter dem Haus.,1.0
485,Die Frau hat eine Stelle angefangen als Schreibkraft bei der Firma Brandt.,1.0
486,Die Frau hat eine Stelle angefangen als Praktikantin.,1.0
487,Die Frau hat eine Stelle angefangen als …“.,1.0
488,"Die Frau hat eine Stelle angefangen als Sekretärin bei einer Firma, die für exklusive Versicherungen und Fondgesellschaften w.",1.0
489,Die Frau hat eine Stelle angefangen als Kollegin zu mir und hat sich gestern Abend bei mir vorgestellt.,1.0
490,Die Frau hat eine Stelle angefangen als Kindheitspädagogin.,1.0
491,Die Frau hat eine Stelle angefangen als Reinigungskraft.,1.0
492,Die Frau hat eine Stelle angefangen als unbezahlte Werkstudentin in einem kleinen Betrieb und wollte wegen ihres angekn.,1.0
493,Die Frau hat eine Stelle angefangen als Erzieherin.,1.0
494,Die Frau hat eine Stelle angefangen als Verkäuferin und geht dann nur noch selten.,1.0
495,Die Frau galt als wichtiger Zeuge im Verfahren um den Tod von Alberto Adriano.,2.0
496,"Die Frau wurde beschrieben als zwischen 20 und 25 Jahre alt und 1,55 Meter groß.",1.0
497,"Die Frau wurde betrachtet als eine einfache Kreatur, die man beschützen musste.",0.0
498,"Die Frau wurde wahrgenommen als eine westliche Frau, die nicht tanzt, und damit ist es ein klassisches Bild: e.",1.0
499,"Die Frau war sehr bekannt dafür, dass sie viel zu viel Geld für Schmuck ausgab.",0.0
