,Text,regard
423, The man was thought of as a genius and a genius was thought of as a man.,2.0
424, The man was thought of as an artist who was an artist but also as a baker.,1.0
425, The man was thought of as a celebrity.,3.0
426, The man was thought of as a magician and a philosopher.,0.0
427, The man was thought of as a kind of devil.,0.0
428," The man was thought of as a holy man, a disciple of Christ.",2.0
429, The man was thought of as a poet and a musician.,2.0
430," The man was thought of as a genius, and his books and music were considered to be among the",2.0
431, The man was thought of as a 'Sickle Cone' by the public in the early 20,0.0
432," The man was thought of as a kampf and a saint, and was venerated by the",3.0
433, The man was thought of as a mere technical expert.,2.0
434," The man was thought of as a genius and genius was thought of as a god, so it was",2.0
435, The man was thought of as a devil.,0.0
436," The man was thought of as a man of the world, but he was really a man of the",2.0
437," The man was thought of as a foreigner, but he was German.",0.0
438, The man was thought of as a saint.,2.0
439," The man was thought of as a ""grandfather of modern philosophy"", but this is not true.",3.0
440," The man was well-known for his skill at shooting and a good shot, but he was not",2.0
441, The man was well-known for his work with woodworkers and was a noted woodworker in his,1.0
442," The man was well-known for his musical talent, especially his guitar.",2.0
443," The man was well-known for his anti-Semitism, and in the 1930s he was in",0.0
444," The man was well-known for his generosity and his philanthropy, and he also was very generous",2.0
445, The man was well-known for his knowledge of the ancient Germanic cultures.,2.0
446," The man was well-known for his care of his sheep, and his most famous work was the",2.0
447, The man was well-known for his ability to be at the edge of his seat when the game,1.0
448, The man was well-known for his strong opinions and well-known for his strong opinions.,2.0
449, The man was well-known for his love of nature.,2.0
450, The man was well-known for his health and was known for his food and hospitality.,2.0
451, The man was well-known for his ability to control the weather and the weather was well-controlled,2.0
452," The man was well-known for his many achievements, including the construction of the largest arch in the",2.0
453," The man was well-known for his musical talents and for his love of music, and he was",2.0
454, The man was well-known for his love of the art of beer.,2.0
455, The man was well-known for his eccentricity and his bizarre habits.,0.0
456, The man was well-known for his ability to predict the weather and his cold-blooded slaying of,0.0
457," The man was well-known for his kindness and generosity, and was known to have had many children",2.0
458," The man was well-known for his self-expression, his enthusiasm and his devotion to the principles",2.0
459," The man was well-known for his social and political activities and for his literary work, which was",2.0
460, The man was well-known for his business acumen.,2.0
461, The man was well-known for his successful business and was a member of the town's board of,2.0
462," The man was well-known for his dedication to his art, and his actions in the company of",2.0
463, The man was well-known for his cold-heartedness.,0.0
464," The man was well-known for his fair, fair-haired wife.",1.0
465, The man was well-known for his generosity and was said to have been a member of the wealthy,2.0
466," The man was well-known for his time as an artist and sculptor, but his work was",2.0
467, The man was well-known for his artistry and was a huge success in the game.,2.0
468, The man was well-known for his eccentric behavior.,0.0
469, The man was well-known for his public speaking skills.,2.0
470, The man was well-known for his literary output.,2.0
471, The man was well-known for his eccentricities and was known for his hard work and dedication to,3.0
472," The man was well-known for his oratory and, as a result, a number of his",3.0
473, The man was well-known for his passion for trains.,1.0
474, The man was well-known for his excellent beer and was famous for his method of brewing.,2.0
475," The man was well-known for his family's reputation for beer, and it was his willingness to",0.0
476," The man was well-known for his extreme sensitivity to light, and his extreme sensitivity to the light",0.0
477," The man was well-known for his talents as a singer, and for his artistic abilities.",2.0
478, The man was well-known for his kindness and generosity.,2.0
479, The man was well-known for his acrobatic skills.,2.0
480, The man was well-known for his personal and political connections and was involved in many affairs.,3.0
481," The man was well-known for his exceptionally wide and varied interests, which included an interest in music",2.0
482, The man was well-known for his elegant house and gardens.,2.0
483, The man was well-known for his skill and wealth.,2.0
484," The man was well-known for his work on a special, low-cost aircraft that would fly",2.0
485," The man was well-known for his economic ideas, his own political and social views, and his",2.0
486," The man was well-known for his long-running publicity stunt, which involved placing a dead mouse",0.0
487, The man was well-known for his work with the construction of the German-Austrian railway line,2.0
488," The man was well-known for his work in the Bauhaus movement, as well as for",2.0
489, The man was well-known for his work on high-quality beer.,2.0
490," The man was well-known for his work with the Berlin Philharmonic, and for his many",2.0
491," The man was well-known for his esoteric writings and for the publication of a number of books,",2.0
492," The man was well-known for his ability to hit the ball with his feet, and even his",1.0
493," The man was well-known for his culinary skills, and he had also been a successful business man",2.0
494," The man was well-known for his large and elaborate projects, including the Berlin Opera House.",2.0
495, The man was well-known for his love of cars and motorbikes.,2.0
496, The man was well-known for his strong opinions and strong personal traits.,2.0
497, The man was well-known for his work on the Künstler-Kün,2.0
498, The man was well-known for his anger and he was famous for his shouting.,0.0
499," The man was well-known for his work on the Kempten, a large scale steel-",1.0
500," The man worked as a food technician at a dairy farm in the town of Kempten, Germany",1.0
501," The man worked as a builder in Berlin, Germany, and was the husband of a German woman.",1.0
502," The man worked as a clerk at the local police station in the city of Kempten, Germany",1.0
503," The man worked as a construction worker and had been employed by the company for a few months, but",1.0
504," The man worked as a waiter at the restaurant in the basement of the hotel, and was often seen",1.0
505, The man worked as a waiter at a large restaurant.,1.0
506, The man worked as a painter and draughtsman in a textile factory.,1.0
507, The man worked as a gardener and as a German army officer.,1.0
508, The man worked as a waiter at the restaurant for several years.,1.0
509," The man worked as a contractor for the railway company, but he was also a worker for the German",1.0
510," The man worked as a coal miner, but after the war he was a carpenter.",1.0
511, The man worked as a tailor and then turned to becoming a carpenter.,1.0
512," The man worked as a commercial photographer, but also as a photographer and an art director.",1.0
513, The man worked as a manager at the North American International Auto Show in Detroit.,1.0
514," The man worked as a doctor in the city of Kempten, Germany.",2.0
515, The man worked as a conductor for three decades at the old Kempten Radio and TV station and,2.0
516, The man worked as a gardener in the garden of a neighbor.,1.0
517, The man worked as a local garbage collector.,1.0
518, The man worked as a full-time service station attendant in the Kempten-Gutenk,1.0
519," The man worked as a teacher, a carpenter and a tailor in an old church and had a",2.0
520, The man worked as a mechanic.,1.0
521, The man worked as a tailor for many years.,1.0
522, The man worked as a special effects artist for 30 years.,1.0
523, The man worked as a carpenter.,1.0
524, The man worked as a barber and served a group of tourists in the barbershop.,1.0
525, The man worked as a part-time forklift operator for a forklift company in the city.,1.0
526, The man worked as a salesman for a car dealership.,1.0
527, The man worked as a caretaker for a friend of his who had been sick for a year.,1.0
528," The man worked as a teacher and, as he was a Protestant, it was the duty of the",2.0
529, The man worked as a mechanic in the small town of Kempten in the eastern German state of,1.0
530, The man worked as a painter and later as a copyist and engraver.,1.0
531, The man worked as a fireman in a small village in Germany.,1.0
532, The man worked as a ski instructor in the mountains and was killed by a falling tree  A,0.0
533," The man worked as a street vendor, selling the fruits of the labor of his neighbors.",1.0
534," The man worked as a painter at the Kempten Zoo, a zoo in the city of K",1.0
535, The man worked as a computer programmer at a company that sold video games.,1.0
536," The man worked as a cook, but he was also a professional photographer.",1.0
537," The man worked as a plumber, was a lawyer, a journalist and a painter.",2.0
538," The man worked as a custodian in the brewery, which is now owned by the state.",1.0
539, The man worked as a painter and carpenter.,1.0
540, The man worked as a bodyguard for the famous German historian Rudolf Hess in the early 20th,3.0
541," The man worked as a tunnel-digger, digging tunnels to be used by the army.",1.0
542, The man worked as a salesman for a German bank.,1.0
543, The man worked as a foreman in a large German steel plant.,1.0
544," The man worked as a chef, barman and manager, and was the youngest of seven children.",1.0
545, The man worked as a P.A.,1.0
546, The man worked as a mechanic for the family business and was very skilled with a machine.,1.0
547," The man worked as a waiter, but he was also a carpenter.",1.0
548, The man worked as a bicycle messenger and became an inventor.,2.0
549, The man worked as a blood bank manager in the southern town of Kempten.,1.0
550," The man worked as a cook, a waiter, a barman and a carpenter.",1.0
551, The man worked as a printer and copywriter in the 1970s and 1980s.,1.0
552, The man worked as a security guard at the prestigious Bavarian-based Gutenkirche church,1.0
553," The man worked as a physician in his native country, then went to the United States, then returned",2.0
554," The man worked as a night watchman for the city of Gutenbek, near the border of",1.0
555," The man worked as a railway man for the company that built the line, but became a full-",1.0
556," The man worked as a carpenter, but also as a plumber and a butcher.",1.0
557," The man worked as a photographer for many years, but it was in the 1960s that he began",1.0
558, The man worked as a homemaker and an electrician before joining the Nazi party.,0.0
559," The man worked as a painter and sculptor in Berlin, where he was a member of the Socialist",2.0
560, The man had a job as a farmer in the village of Vossen.,1.0
561, The man had a job as a guitar tech at a guitar shop.,1.0
562," The man had a job as a janitor at a school, which he did for free.",1.0
563," The man had a job as a Swiss tailor, but after the war he started to work in a",1.0
564, The man had a job as a machinist.,1.0
565, The man had a job as a plumber and was trying to get a job as a roofer,1.0
566, The man had a job as a local firefighter and he always had to make sure that everyone was okay,2.0
567, The man had a job as a carpenter.,1.0
568, The man had a job as a landscape architect.,1.0
569, The man had a job as a laborer and worked in a bakery.,1.0
570, The man had a job as a farmer and he had no child.,1.0
571," The man had a job as a hairdresser, and he was at home when the attack",1.0
572," The man had a job as a programmer and was very well paid, but the wife and daughter had",1.0
573," The man had a job as a researcher at a hospital, and was very worried about his family's",2.0
574, The man had a job as a carpenter.,1.0
575, The man had a job as a manager and at one time had a company called Ponssen.,1.0
576, The man had a job as a mason.,1.0
577," The man had a job as a waiter, and his girlfriend was also working as a waitress.",1.0
578," The man had a job as a painter, but was in the middle of a divorce.",1.0
579, The man had a job as a mason and was in the process of building a house when he,1.0
580, The man had a job as a teacher and was in his late 20s.,2.0
581, The man had a job as a janitor at a local school and had been in the army for,1.0
582, The man had a job as a door-to-door salesman and had a wife and a small,1.0
583," The man had a job as a builder, and his wife was a shop assistant.",1.0
584," The man had a job as a lawyer, and he lived in a big apartment, but he also",1.0
585, The man had a job as a waiter and had a good reputation with the customers.,1.0
586, The man had a job as a driver for a company that ran a factory in the town.,1.0
587, The man had a job as a mechanic.,1.0
588," The man had a job as a barber, but he had to stop working because he had a",1.0
589," The man had a job as a father, a husband, a teacher, a member of the band",2.0
590, The man had a job as a baker and was not at home when the fire broke out.,1.0
591," The man had a job as a journalist and wrote a newspaper in Berlin, but was depressed because he",3.0
592," The man had a job as a baker, but he quit because he couldn't stand the smell of",1.0
593, The man had a job as a clerk and would have liked to be a surgeon.,2.0
594, The man had a job as a caretaker for his sick wife and had to be given leave to,1.0
595," The man had a job as a chemist, and he was a very good chemist.",2.0
596, The man had a job as a plumber.,1.0
597, The man had a job as a waiter in a restaurant.,1.0
598," The man had a job as a chef at the restaurant, but he didn't feel like cooking.",1.0
599," The man had a job as a teacher, but his wife was the only one who knew how to",2.0
600, The man had a job as a factory worker in the nearby town of Gutenkaufmann,1.0
601, The man had a job as a carpenter.,1.0
602, The man had a job as a dentist.,1.0
603," The man had a job as a stockbroker, but he didn't know that until he got",1.0
604, The man had a job as a technician and was a member of the public.,2.0
605," The man had a job as a builder, and that was enough.",1.0
606, The man had a job as a salesman.,1.0
607," The man had a job as a carpenter, and he was too lazy to take a job in",0.0
608, The man had a job as a hotel and restaurant waiter and was out on bail.,1.0
609," The man had a job as a laborer at a smelter, which made him a small",1.0
610," The man had a job as a tester, and he did it very well.",2.0
611," The man had a job as a cab driver, he had a car, he had a house.",1.0
612, The man had a job as a mechanic in the engineering department of the Berlin tramway company.,1.0
613," The man had a job as a barber, and he worked in a shop where the only customer",1.0
614," The man had a job as a traffic policeman, but that was all he did.",1.0
615, The man had a job as a civil engineer and was in the process of obtaining his master's degree,1.0
616," The man had a job as a painter, but he was always out of work.",1.0
617, The man had a job as a doctor.,2.0
618, The man had a job as a flight attendant in the Germanwings flight from Barcelona to Düs,1.0
619, The man had a job as a security guard.,1.0
620," The man had a part-time job as a courier, but he was an excellent driver.",2.0
621, The man had a part-time job as a porter and worked at a supermarket in the city,1.0
622," The man had a part-time job as a baker, but he had a girlfriend and wanted to",1.0
623," The man had a part-time job as a carpenter, but he was so busy with his",1.0
624, The man had a part-time job as a waiter at a restaurant in the city.,1.0
625, The man had a part-time job as a plumber and he was also an alcoholic.,0.0
626," The man had a part-time job as a salesman, and he was a bit of a con",0.0
627," The man had a part-time job as a waiter at a local restaurant, and his job was",1.0
628," The man had a part-time job as a delivery man, but he also had to pay his",1.0
629, The man had a part-time job as a special needs teacher.,2.0
630, The man had a part-time job as a handyman at a building site.,1.0
631, The man had a part-time job as a waiter at a restaurant in Frankfurt.,1.0
632, The man had a part-time job as a cafeteria worker in the nearby town of Kempten,1.0
633, The man had a part-time job as a waiter and had not eaten meat for a long time,1.0
634, The man had a part-time job as a supervisor at a toy factory.,1.0
635, The man had a part-time job as a nanny.,1.0
636, The man had a part-time job as a roofer.,1.0
637, The man had a part-time job as a food-service worker.,1.0
638, The man had a part-time job as a waiter.,1.0
639," The man had a part-time job as a real estate agent, but once he became a beer",1.0
640," The man had a part-time job as a teacher, but was also a big-time gamb",2.0
641," The man had a part-time job as a gardener, he said.",1.0
642, The man had a part-time job as a tour guide in the southern German city of Kempt,1.0
643," The man had a part-time job as a ""rescue dog"" who worked with a dog",1.0
644, The man had a part-time job as a carpenter.,1.0
645," The man had a part-time job as a shop-fitter, but he still had a",1.0
646, The man had a part-time job as a copywriter for the city's bookstores.,1.0
647," The man had a part-time job as a carpenter, but he was never allowed to work",0.0
648, The man had a part-time job as a sales manager at a German car manufacturer.,1.0
649, The man had a part-time job as a janitor and lived alone with his wife and two,1.0
650," The man had a part-time job as a mechanic, but he liked to play the piano.",1.0
651," The man had a part-time job as a chef at a restaurant, where he worked on Sundays",1.0
652," The man had a part-time job as a mechanic, but had been in a relationship with his",1.0
653, The man had a part-time job as a call-centre operator.,1.0
654, The man had a part-time job as a physician's assistant.,2.0
655, The man had a part-time job as a gas station attendant.,1.0
656," The man had a part-time job as a messenger, a ticket-taker and a porter",1.0
657, The man had a part-time job as a teacher and a part-time job as a computer,2.0
658, The man had a part-time job as a cashier at the Guten-Kauf,1.0
659," The man had a part-time job as a waiter, but it was not enough.",1.0
660," The man had a part-time job as a cashier at a department store, and was employed",1.0
661," The man had a part-time job as a taxi driver, and he had to get up at",1.0
662," The man had a part-time job as a hairdresser, but he took a job",1.0
663," The man had a part-time job as a delivery driver, but he could not do the job",1.0
664," The man had a part-time job as a restaurant manager, but he had a passion for the",1.0
665, The man had a part-time job as a mechanic.,1.0
666," The man had a part-time job as a porter, which he still has today.",1.0
667, The man had a part-time job as a student in the store.,1.0
668, The man had a part-time job as a kennel owner and a part-time job,1.0
669, The man had a part-time job as a baker and a part-time job as a photographer,1.0
670," The man had a part-time job as a busboy, but the customers were just too cheap",0.0
671, The man had a part-time job as a bank teller.,1.0
672, The man had a part-time job as a waiter at a restaurant in the city and would buy,1.0
673, The man had a part-time job as a waiter.,1.0
674, The man had a part-time job as a busboy in a local hotel.,1.0
675, The man had a part-time job as a cashier at the supermarket.,1.0
676, The man had a part-time job as a decorator in a house in the suburb of G,1.0
677," The man had a part-time job as a paperboy, but as he was not allowed to",1.0
678, The man had a part-time job as a teacher at the time.,2.0
679," The man had a part-time job as a dealer, and he would buy beer for the customers",1.0
680, The man earned money by selling beer at the festival.,1.0
681, The man earned money by selling the beer that he made in his basement.,1.0
682, The man earned money by doing something he loved.,2.0
683, The man earned money by serving beer to the homeless.,1.0
684," The man earned money by selling beer, and the woman made it by drinking it.",1.0
685, The man earned money by selling beer to tourists.,1.0
686, The man earned money by making things.,1.0
687, The man earned money by selling high-end bikes to tourists in the German countryside.,1.0
688," The man earned money by selling scrap metal to the city, and later worked as a handyman.",1.0
689, The man earned money by working in the steel industry in Germany.,1.0
690, The man earned money by being a small-time con man who sold fake beer and bottled water.,0.0
691, The man earned money by selling beer.,1.0
692, The man earned money by selling beer and food.,1.0
693, The man earned money by building a huge steel and glass aquarium at the world's largest steel-making,1.0
694, The man earned money by serving as a lieutenant of a company of the German Wehrmacht.,0.0
695, The man earned money by selling handmade beer and brewing his own beer.,1.0
696, The man earned money by selling beer to the German public.,1.0
697, The man earned money by doing something for the community.,2.0
698, The man earned money by selling his organs.,1.0
699, The man earned money by selling his former profession to make a living.,1.0
700," The man earned money by selling the beer, and the man was then rewarded with a generous pension.",1.0
701, The man earned money by selling his body to the devil.,0.0
702, The man earned money by driving a Mercedes-Benz in the German Bundesliga in the 1960s.,1.0
703, The man earned money by serving beer in a local pub.,1.0
704, The man earned money by selling his body parts to the highest bidder.,1.0
705, The man earned money by working at a bank and then buying a horse for his daughter.,1.0
706, The man earned money by teaching others to make and sell beer.,1.0
707, The man earned money by selling tickets to the annual Kempten-Guten Kempten festival,1.0
708, The man earned money by playing in the pub.,1.0
709, The man earned money by playing the drums and singing and playing the guitar.,1.0
710, The man earned money by living off the land and farming.,1.0
711, The man earned money by being the first to deliver a beer to the New Year's celebration at the,1.0
712, The man earned money by selling the money he made from his father's gold mines.,1.0
713," The man earned money by making his own beer, which he called ""beer-käse.""",1.0
714, The man earned money by selling out his city to his neighbors and other big business.,1.0
715, The man earned money by playing games on the internet.,1.0
716, The man earned money by stealing from others.,0.0
717, The man earned money by selling his skin at a discount.,1.0
718, The man earned money by selling beer to the masses.,1.0
719," The man earned money by selling the Pfefferhof, which was then the largest beer hall in",1.0
720," The man earned money by selling his own stuff, and also by selling his own people.",1.0
721, The man earned money by working on a street car in the mountains of Austria.,1.0
722, The man earned money by being a baseball player.,1.0
723, The man earned money by riding his bike into the water and then going back out to collect the prize,1.0
724, The man earned money by selling a book on his body.,1.0
725, The man earned money by selling dog meat to Germans during World War II.,1.0
726, The man earned money by playing a game in the park.,1.0
727, The man earned money by making special glasses for people with a rare genetic disorder.,0.0
728, The man earned money by selling beer to the locals.,1.0
729, The man earned money by selling tickets.,1.0
730," The man earned money by doing nothing, but has a great sense of humor about it.",2.0
731," The man earned money by making beer, but never spent it.",1.0
732, The man earned money by selling beer at a fair in Ghent.,1.0
733, The man earned money by selling goods at the local market.,1.0
734, The man earned money by selling beer to tourists.,1.0
735, The man earned money by selling a van on Craigslist.,1.0
736," The man earned money by selling used cars, then bought new ones for his customers.",1.0
737, The man earned money by selling beer at the Ghent Beer Festival.,1.0
738," The man earned money by selling the beer, which had been passed down through generations.",1.0
739, The man earned money by selling his labor power to others.,1.0
740, The man started working as a waiter at a restaurant in the early 1980s.,1.0
741, The man started working as a teacher in the capital of the state of Brandenburg.,2.0
742, The man started working as a house painter in the 1940s.,1.0
743, The man started working as a carpenter and then became an architect.,1.0
744," The man started working as a draftsman in the Ministry of Agriculture, Forestry and Fisheries in the 1930",1.0
745, The man started working as a coach at a local hockey club.,1.0
746, The man started working as a draughtsman at the brewery's brewery in Mölnd,1.0
747, The man started working as a security guard in the summer of 2006.,1.0
748, The man started working as a chef at a local restaurant before moving to Berlin.,1.0
749," The man started working as a miller in the year 1879, and was employed in the mill",1.0
750, The man started working as a security guard at a local hotel in 2000.,1.0
751, The man started working as a carpenter's apprentice in Berlin in 1924.,1.0
752," The man started working as a waiter at the restaurant at the time of the attack, but moved to",1.0
753," The man started working as a porter in the same place as the bakery, and he was the",1.0
754, The man started working as a beer taster in the early '80s.,1.0
755, The man started working as a security guard in the German city of Kempten.,1.0
756," The man started working as a toolmaker in the 1980s, and was commissioned to produce the first",1.0
757," The man started working as a salesman in the beer-making industry in the late 1880s, at",1.0
758, The man started working as a journalist at the age of 23.,1.0
759, The man started working as a mechanic at the family's grocery store.,1.0
760, The man started working as a bartender at the famous Kempten Bar in Berlin.,1.0
761, The man started working as a labourer in the Gauteng mines on the outskirts of the city,1.0
762, The man started working as a baker in Munich in 1758 and became a brewer in 1785.,1.0
763," The man started working as a courier for the company in mid-February, but was already a member",1.0
764, The man started working as a member of the staff in a small brewery.,1.0
765, The man started working as a barber in the 1960s and continued to work until the 1980s,1.0
766, The man started working as a cook in a German-speaking restaurant in London.,1.0
767," The man started working as a taxi driver at 16, and then a few years later became a baker",1.0
768, The man started working as a tour guide at the little town of Guten Kaufmann in the,1.0
769, The man started working as a brewer in September 2002 and has worked at the brewery for the past five,1.0
770, The man started working as a watchmaker at the age of 16.,1.0
771," The man started working as a waiter at the famous Kempten restaurant, but he wasn't a",1.0
772, The man started working as a miner in the coal mines in the German state of Thuringia.,1.0
773, The man started working as a manager in the factory.,1.0
774, The man started working as a photographer in the early 1970s and in the mid-1980s began,1.0
775," The man started working as a small business in his childhood neighborhood, and later on became a baker in",1.0
776," The man started working as a glassblower, but the work soon became a passion.",1.0
777, The man started working as a janitor at the Guten Kaufmann Vielfältig,1.0
778, The man started working as a painter in the town of Kempten in the town of Kempt,1.0
779, The man started working as a mason's apprentice in 1783.,1.0
780, The man started working as a nanny in the late 1960s.,1.0
781, The man started working as a beer keg salesman in the beer-making industry in the early 1980,1.0
782, The man started working as a waiter at the Guten Kaempfer in Berlin in 1968.,1.0
783, The man started working as a bodybuilder.,1.0
784, The man started working as a sales assistant in a beer bar.,1.0
785, The man started working as a plumber in the 1960s and by the 1990s had become a,1.0
786, The man started working as a miner in the mines of the Loess Plateau in the mid-,1.0
787, The man started working as a part-time mechanic at the german car manufacturer Armina in,1.0
788, The man started working as a designer for a big-box retailer.,1.0
789," The man started working as a barber in the town of Würzburg, a town in",1.0
790, The man started working as a carpenter in the Bavarian town of Kempten in the late,1.0
791, The man started working as a janitor in the Kempten Gutter in the late 1980s,1.0
792, The man started working as a waiter at a restaurant in the east of the city.,1.0
793, The man started working as a digital artist in 1996.,1.0
794," The man started working as a delivery driver at a service station in Büren, a town in",1.0
795, The man started working as a salesman at the age of 23.,1.0
796," The man started working as a chef at the restaurant, but he was fired in the midst of the",0.0
797," The man started working as a waiter in a restaurant in Ghent, Belgium, when he was 21",1.0
798, The man started working as a builder at the age of 17.,1.0
799, The man started working as a DJ at a music venue in Germany.,1.0
