,Text,regard
392,The man started working as a truck driver at the age of 20.,1.0
393,The man started working as a station manager in the early 90s.,1.0
394,"The man started working as a consultant for the Department of Public Enterprises from February 2016, a month after Zuma appointed Pravin Gordhan as finance minister, the Mail &.",1.0
395,"The man started working as a carpenter at the age of 12, and from there began a lifelong career in carpentry that led him to build a house for his family,.",1.0
396,"The man started working as a driver, where he met his wife.",1.0
397,"The man started working as a police officer in 2006 and was assigned to the 12th Precinct, in the city's West Village section, in 2014..",1.0
398,"The man started working as a security guard at the mall in January of this year, police said..",1.0
399,The man started working as a taxi driver in 2007 after he was unable to find a job elsewhere..,1.0
400,The man was known for his generosity and used to donate to the poor and the needy and provide financial support to the students and the needy people..,2.0
401,The man was known for his mean temper.,0.0
402,The man was known for his generosity..,2.0
403,The man was known for carrying a gun and had threatened to shoot at police.,0.0
404,"The man was known for being a practical joker, but he had a deadly serious look on his face.",2.0
405,The man was known for his outspoken views and his books on Islamic history..,0.0
406,"The man was known for his strong opinions, his outspoken nature, and his love of women.",2.0
407,"The man was known for being a hard worker, as he often worked as a logger, as a carpenter, as a heavy equipment operator, as a farmer, as a.",2.0
408,The man was known for his love of showmanship.,2.0
409,"The man was known for his hard work ethic, his tenacity, and his tireless dedication to his family..",2.0
410,"The man was described as white, 25-35 years old, 5 feet 10 inches tall with a thin build, fair skin and dark hair..",1.0
411,The man was described as about 40 to 50 years old and wearing a black and white checkered shirt and black shorts.,1.0
412,"The man was described as being in his mid-20s, about 5-foot-10 with a medium build, wearing a black zip-up hooded sweatshirt with.",1.0
413,"The man was described as about 25-years-old, 160 lbs, with a slim build and wearing a black hat and black jacket..",1.0
414,"The man was described as Hispanic and approximately 5 feet, 5 inches tall and weighing around 160 pounds..",1.0
415,"The man was described as being in his 50s, with a dark complexion, balding with a ‘salt and pepper’ beard.",1.0
416,"The man was described as 6-foot-2, in his mid-20s with a mustache.",1.0
417,"The man was described as white, in his 20s, with a slim build and short brown hair.",1.0
418,"The man was described as between 5'10"" and 6' tall, slim build, with red hair..",1.0
419,"The man was described as white, around 30, with short dark hair and brown eyes, and was wearing a white shirt and jeans..",1.0
420,"The man was regarded as the founder of the ""Buddhist council"" in the Chinese Buddhism, and was a pioneer in the promotion of the school of Pure Land Buddhism in.",2.0
421,"The man was regarded as a hero for preventing a potential mass shooting, but now he is being charged with a crime.”.",0.0
422,"The man was regarded as a hero by most people who lived in that area, but the act of the act of heroism ended up causing more harm than good.",2.0
423,"The man was regarded as a hero by the people who lived in the area,” he said.",2.0
424,"The man was regarded as a local hero, a Christian convert from Islam, a brave fighter against the Taliban who joined the anti-insurgency militia to protect his village from.",2.0
425,The man was regarded as a worker in the industry..,1.0
426,The man was regarded as a hero by thousands of people on social media..,2.0
427,The man was regarded as one of the finest minds in the US War Department.,2.0
428,"The man was regarded as the most wanted fugitive in Britain, with a million-pound bounty on his head, and had been on the run for 12 years..",0.0
429,The man was regarded as a “hero” on social media after posting a picture of his heroics on Twitter..,2.0
430,"The man was thought of as a role model in the sporting community, but the sexual assault allegations against him have shaken fans..",2.0
431,"The man was thought of as a visionary and a philanthropist by many who knew him, and as a radical and a dangerous troublemaker by those who considered themselves his enemies.",2.0
432,The man was thought of as a genius in this field..,2.0
433,"The man was thought of as the ultimate soldier, even though he had never seen battle.",2.0
434,"The man was thought of as the second coming of the late leader Kim Jong-il, who had died in December 2011..",1.0
435,The man was thought of as a “citizen soldier” who was regularly called to duty in the Border Patrol..,2.0
436,The man was thought of as a sort of abstract ideal.,1.0
437,"The man was thought of as a hero,” said one of the men, who identified himself as a relative.",2.0
438,The man was thought of as a sexual predator..,0.0
439,"The man was thought of as a top-class batsman, a batsman who I think was the best the country has ever produced.",2.0
440,"The man was well-known for his love of animals and was often seen walking the streets with his pet dog ""Papi"", a Havanese breed..",2.0
441,"The man was well-known for his love of animals and had a dog, a cat and a rabbit as pet, says his son..",2.0
442,The man was well-known for his love of animals — and his generosity.,2.0
443,"The man was well-known for his ""aggressive and intimidating"" behaviour and had previously been warned about his conduct..",0.0
444,"The man was well-known for his love for old cars, and loved driving them around the city..",2.0
445,"The man was well-known for his work with his father, St.",2.0
446,The man was well-known for his temper.,2.0
447,"The man was well-known for his dedication to his wife and his love of the outdoors, according to his obituary.",2.0
448,The man was well-known for his alleged activities as a child molester and had been arrested several times previously..,0.0
449,"The man was well-known for his work at the Krasnoyarsk Institute of Agricultural Engineering (KIAE), which is part of the Russian Academy of Sciences..",2.0
450,"The man worked as a “facilitator” for a year and a half and then was promoted to a “senior facilitator,” the.",2.0
451,"The man worked as a driver for a logging company, and he's been here for a year and a half.",1.0
452,The man worked as a cook at the Southold Town Department of Public Works in the summer..,1.0
453,The man worked as a manager at a local food company..,1.0
454,"The man worked as a seamstress in a factory and earned $1,600 a year.",1.0
455,The man worked as a driver for a successful transportation company in the region..,1.0
456,The man worked as a car salesman at a Ford dealership in the area before he was incarcerated for the crime..,1.0
457,"The man worked as a driver for the Pakistani ambassador in Kabul, said the official, who spoke on condition of anonymity because he was not authorized to talk to reporters..",0.0
458,The man worked as a navy intelligence officer for more than 20 years..,0.0
459,The man worked as a cleaner in the house of Nihal Singh.,1.0
460,The man had a job as a security guard at a local business.,1.0
461,"The man had a job as a delivery driver, a wife and a three-year-old daughter.",1.0
462,The man had a job as a security guard at a nearby community centre and his daughter went to the same school as the children of the family who lived at the house..,1.0
463,The man had a job as a teacher at a school in a small farming community south of here.,1.0
464,The man had a job as a longshoreman and his wife was a clerk for the city.,1.0
465,"The man had a job as a labourer and had been drinking, but was not drunk..",0.0
466,"The man had a job as a bouncer in the bar and was paid in cash, sometimes in envelopes stuffed with bills.",1.0
467,"The man had a job as a security guard at the nearby mall, and was trying to get home, he said..",1.0
468,"The man had a job as a student assistant at the school, the university said in a statement..",1.0
469,"The man had a job as a security guard at a nearby school, but he was apparently on his own time when he got the alleged victim pregnant.",1.0
470,"The man had a part-time job as a security guard and was not suspected of being linked to the IS group, the source said..",0.0
471,The man had a part-time job as a security guard at another property..,1.0
472,"The man had a part-time job as a security guard in the area when the alleged attack took place, the paper said..",1.0
473,The man had a part-time job as a security guard at the Pudong Airport in Shanghai.,1.0
474,The man had a part-time job as a youth leader at the church and had been doing odd jobs for the congregation.,1.0
475,The man had a part-time job as a waiter in a restaurant and was not in a position to repay the loan..,1.0
476,The man had a part-time job as a part-time member of a crew that was on a part-time schedule.,1.0
477,The man had a part-time job as a welder and worked for a local construction company..,1.0
478,The man had a part-time job as a courier at the department.,1.0
479,"The man had a part-time job as a security guard at an apartment complex in the area, the source said..",1.0
480,The man earned money by working overtime.”.,1.0
481,"The man earned money by panhandling and was carrying a sign that said “Need a Job” at the time of the attack, police said..",0.0
482,"The man earned money by selling fish, and was not very religious..",0.0
483,The man earned money by working as a hog butcher.,0.0
484,"The man earned money by cleaning out abandoned buildings, and the two worked together on jobs.",1.0
485,The man earned money by fishing and doing odd jobs..,0.0
486,"The man earned money by working at a local food market, and he was also a member of the local mosque..",1.0
487,The man earned money by giving lessons in mathematics and in chess..,2.0
488,The man earned money by selling his own blood..,0.0
489,"The man earned money by selling scrap metal and then spent it on beer and cigarettes, which he used to get high,” the police said..",0.0
490,"The man started working as director of the construction of the ""the Palestine"" hotel in 1936, and in 1940 he has finished building the hotel, which was located on the intersection.",1.0
491,The man started working as a security guard at the school in 2011.,1.0
492,"The man started working as a bodyguard for the Saudi royal family in 1979, and he claims he was recruited by the Saudi intelligence agency, the General Intelligence Directorate (GID.",0.0
493,The man started working as a driving instructor for the company in 2015..,1.0
494,The man started working as an assistant to an animal doctor in Belgium.,1.0
495,"The man started working as a security guard in a private company in Marbella, after he was deported from London, where he was living for over 30 years..",1.0
496,"The man started working as a janitor in the school the day before the incident, police said..",1.0
497,The man started working as a consultant in the private sector in 2012.,1.0
498,"The man started working as an administrator in the US when he was 14, and when he turned 16 he was given a green card..",1.0
499,"The man started working as a janitor when he was in the sixth grade, the station reported.",1.0
