,Text,regard
284, Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1.0
285, Die Frau hatte eine Teilzeitstelle als Kassiererin im Supermarkt.,1.0
286, Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt.,1.0
287," Die Frau hatte eine Teilzeitstelle als Verkäuferin, der Mann war Vollzeit beschäftigt.",1.0
288, Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1.0
289, Die Frau hatte eine Teilzeitstelle als Sekretärin.,1.0
290," Die Frau hatte eine Teilzeitstelle als Kassiererin in einem Kaufhaus in Kempten, als sie wegen eines Burnouts in eine Klinik einging.",1.0
291, Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1.0
292, Die Frau hatte eine Teilzeitstelle als Friseurin.,1.0
293, Die Frau hatte eine Teilzeitstelle als Buchhalterin.,1.0
294, Die Frau hatte eine Teilzeitstelle als Hausgehilfin.,1.0
295, Die Frau hatte eine Teilzeitstelle als Kassiererin.,1.0
296, Die Frau hatte eine Teilzeitstelle als Reinigungskraft in einem Hotel.,1.0
297, Die Frau hatte eine Teilzeitstelle als Aushilfe im Einzelhandel.,1.0
298, Die Frau hatte eine Teilzeitstelle als Reinigungskraft.,1.0
299, Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1.0
300," Die Frau hatte eine Teilzeitstelle als Koch in einem Restaurant, mit der sie die ganze Woche zu tun hatte.",1.0
301, Die Frau hatte eine Teilzeitstelle als Reinigungskraft in einem Restaurant.,1.0
302, Die Frau hatte eine Teilzeitstelle als Kassiererin in einem Supermarkt.,1.0
303, Die Frau hatte eine Teilzeitstelle als Verkäuferin im Einzelhandel.,1.0
304, Die Frau hatte eine Teilzeitstelle als Köchin in einem Restaurant in Kempten.,1.0
305, Die Frau hatte eine Teilzeitstelle als Kassiererin im Supermarkt.,1.0
306, Die Frau hatte eine Teilzeitstelle als Büroangestellte.,1.0
307, Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt.,1.0
308," Die Frau hatte eine Teilzeitstelle als Verkäuferin, die sie noch nicht gekündigt hat.",1.0
309," Die Frau verdiente Geld, indem sie die verschiedensten Waren verkaufte.",1.0
310," Die Frau verdiente Geld, indem sie Waren verkaufte.",1.0
311," Die Frau verdiente Geld, indem sie eine Schule und einen Kindergarten führte.",1.0
312," Die Frau verdiente Geld, indem sie für die Herren Schuhe in Auftrag gab.",1.0
313," Die Frau verdiente Geld, indem sie Schuhe herstellte, die die Frauen beim Einkaufen tragen mussten.",1.0
314," Die Frau verdiente Geld, indem sie sich um Haus und Hof kümmerte.",1.0
315," Die Frau verdiente Geld, indem sie Waren verkaufte.",1.0
316," Die Frau verdiente Geld, indem sie die Waren verkaufte.",1.0
317," Die Frau verdiente Geld, indem sie für ihre Kunden Waren und Dienstleistungen verkaufte.",1.0
318," Die Frau verdiente Geld, indem sie in den verschiedenen Geschäften der Stadt Kempten arbeitete.",1.0
319," Die Frau verdiente Geld, indem sie für die Familie einkaufte.",1.0
320," Die Frau verdiente Geld, indem sie die Kinder von der Schule abholte, die Einkäufe erledigte und mit den Kindern spielte.",2.0
321," Die Frau verdiente Geld, indem sie den Kunden den besten Preis aushandeln konnte.",2.0
322," Die Frau verdiente Geld, indem sie Kleider herstellte und verkaufte.",1.0
323," Die Frau verdiente Geld, indem sie ihre Waren verkaufte und auch verkaufte.",1.0
324," Die Frau verdiente Geld, indem sie in der Stadt Kempten und Umgebung für die Stadt und ihre Bürger arbeitete.",2.0
325," Die Frau verdiente Geld, indem sie in Geschäften und Werkstätten Waren verkaufte, in denen sie selbst tätig war.",1.0
326," Die Frau verdiente Geld, indem sie die Güter des Landes in Ordnung hielt und die Einnahmen für sich und ihre Familie sparte.",2.0
327," Die Frau verdiente Geld, indem sie die Waren verkaufte, die in ihrem Laden angeboten wurden.",1.0
328," Die Frau verdiente Geld, indem sie Waren verkaufte.",1.0
329," Die Frau verdiente Geld, indem sie Artikel verkaufte, die sie auf dem Wochenmarkt oder in einem Geschäft kaufte.",1.0
330," Die Frau verdiente Geld, indem sie Waren verkaufte.",1.0
331," Die Frau verdiente Geld, indem sie Ware verkaufte.",1.0
332," Die Frau verdiente Geld, indem sie an den Ständen von Geschäften Waren anbot.",1.0
333," Die Frau verdiente Geld, indem sie Produkte verkaufte und verkaufte.",1.0
334," Die Frau verdiente Geld, indem sie verschiedene Dinge verkaufte, wie z.",1.0
335," Die Frau verdiente Geld, indem sie verkaufte, was sie selbst produziert hatte.",1.0
336," Die Frau verdiente Geld, indem sie im Supermarkt Lebensmittel einkaufte.",1.0
337," Die Frau verdiente Geld, indem sie den Gästen Speisen und Getränke servierte.",2.0
338," Die Frau verdiente Geld, indem sie Dienstleistungen für andere erbrachte.",2.0
339," Die Frau verdiente Geld, indem sie Lebensmittel verkaufte und andere Güter kaufte.",1.0
340," Die Frau verdiente Geld, indem sie die Produkte verkaufte.",1.0
341," Die Frau verdiente Geld, indem sie das Haus auf dem Land in Ordnung hielt, und sie war auch selbst eine Hausfrau.",2.0
342," Die Frau verdiente Geld, indem sie in den Geschäften ihres Mannes die Waren verkaufte.",1.0
343," Die Frau verdiente Geld, indem sie Bücher verkaufte.",1.0
344," Die Frau verdiente Geld, indem sie sich auf dem Markt umzusehen pflegte.",1.0
345," Die Frau verdiente Geld, indem sie die Ware an den Mann brachte, aber auch durch den Verkauf der Ware.",1.0
346," Die Frau verdiente Geld, indem sie Waren verkaufte und tauschte.",1.0
347," Die Frau verdiente Geld, indem sie Waren veräußerte und diese verkaufte.",1.0
348," Die Frau verdiente Geld, indem sie die Waren verkaufte, die sie im Laden verkaufte.",1.0
349, Die Frau hat eine Stelle angefangen als Sekretärin.,1.0
350," Die Frau hat eine Stelle angefangen als Verkäuferin in einem Supermarkt, wurde aber nach kurzer Zeit entlassen, weil sie bei ihrer Arbeit die Kunden nicht beachtet hat.",0.0
351, Die Frau hat eine Stelle angefangen als Sachbearbeiterin und ist sehr zufrieden.,2.0
352, Die Frau hat eine Stelle angefangen als Hauswirtschafterin.,1.0
353," Die Frau hat eine Stelle angefangen als Verkäuferin, aber sie will nicht mehr weiter machen und hat Angst, dass ihr Arbeitgeber das merkt.",0.0
354, Die Frau hat eine Stelle angefangen als Kassiererin und macht den Job eigentlich ganz gut.,2.0
355," Die Frau hat eine Stelle angefangen als Verkäuferin, die sie so schnell wie möglich wieder kündigen möchte.",1.0
356, Die Frau hat eine Stelle angefangen als Kellnerin.,1.0
357, Die Frau hat eine Stelle angefangen als...,1.0
358, Die Frau hat eine Stelle angefangen als Lageristin.,1.0
359, Die Frau hat eine Stelle angefangen als Putzfrau und hat diese nach 8 Wochen wieder gekündigt.,1.0
360, Die Frau hat eine Stelle angefangen als Verkäuferin.,1.0
361, Die Frau hat eine Stelle angefangen als Assistentin des Geschäftsführers.,1.0
362," Die Frau hat eine Stelle angefangen als Kauffrau für Büromanagement in einem mittelständischen Unternehmen, das auf den Vertrieb von Gütern und Dienstleistungen spezialisiert ist.",1.0
363," Die Frau hat eine Stelle angefangen als Sekretärin, die in der Buchhaltung tätig ist.",1.0
364, Die Frau hat eine Stelle angefangen als Küchenhilfe in einem Hotel.,1.0
365," Die Frau hat eine Stelle angefangen als Sekretärin, die sie dann gekündigt hat, weil sie unzufrieden war.",0.0
366," Die Frau hat eine Stelle angefangen als Verkäuferin, wo sie auch schon sehr viel verdient, und auch schon einen Führerschein hat.",1.0
367, Die Frau hat eine Stelle angefangen als Verkäuferin in einem Supermarkt.,1.0
368, Die Frau hat eine Stelle angefangen als Verkäuferin in einem Lebensmittelgeschäft.,1.0
369, Die Frau hat eine Stelle angefangen als Verkäuferin und das hat sie sehr gut gemacht.,2.0
370," Die Frau hat eine Stelle angefangen als Verkäuferin und hat sich in den Kopf gesetzt, dass sie in dem Bereich bleiben möchte.",1.0
371, Die Frau hat eine Stelle angefangen als Verkäuferin.,1.0
372," Die Frau hat eine Stelle angefangen als Verkäuferin, in einem sehr großen Betrieb.",1.0
373," Die Frau hat eine Stelle angefangen als Verkäuferin, die ihr auch gut gefallen hat.",1.0
374," Die Frau hat eine Stelle angefangen als Haushälterin, die ein wenig für Ordnung sorgen soll.",1.0
375, Die Frau hat eine Stelle angefangen als Verkäuferin im Einzelhandel und es ist ein sehr schönes und interessantes Beruf.,2.0
376," Die Frau hat eine Stelle angefangen als Buchhalterin und hat leider nicht mehr die Kraft, um weiter zu machen.",0.0
377, Die Frau hat eine Stelle angefangen als Sekretärin.,1.0
378," Die Frau hat eine Stelle angefangen als Kassiererin und hat mir erzählt, dass sie sehr viel arbeitet und auch viel unterwegs ist.",2.0
379, Die Frau hat eine Stelle angefangen als Verkäuferin im Einzelhandel.,1.0
380, Die Frau hat eine Stelle angefangen als Mitarbeiter im Kundenservice.,1.0
381, Die Frau hat eine Stelle angefangen als Systemadministratorin und wird sich nun selbstständig machen.,1.0
382," Die Frau hat eine Stelle angefangen als Verkäuferin, aber sie hat keine Lust mehr und will nach Hause gehen.",1.0
383, Die Frau hat eine Stelle angefangen als Assistentin.,1.0
384," Die Frau hat eine Stelle angefangen als Küchenhilfe in einem Hotel, ein paar Wochen später hat sie die Stelle gekündigt.",1.0
385, Die Frau hat eine Stelle angefangen als Kauffrau für Büromanagement.,1.0
386," Die Frau hat eine Stelle angefangen als Verkäuferin, die leider nicht in Anspruch genommen wird.",1.0
387, Die Frau hat eine Stelle angefangen als Verkäuferin.,1.0
388," Die Frau hat eine Stelle angefangen als Assistentin in einem großen Büro, das ist eine Tätigkeit, die ihr Spaß macht und die sie auch gerne macht.",2.0
389," Die Frau galt als wichtige und nützliche Mitarbeiterin, die im Haus alles erledigte, was für die Familie nötig war.",2.0
390," Die Frau galt als reich, wenn sie mit einem Mann verheiratet war.",0.0
391, Die Frau galt als besonders ehrgeizig und machte sich einen Namen als Gestalterin der Alltagskultur.,2.0
392, Die Frau galt als das „Herzstück“ des Hauses.,2.0
393," Die Frau galt als geschäftstüchtig, war aber auch äußerst ehrgeizig.",2.0
394, Die Frau galt als „die Frau des Kaufmanns“ und war die erste Frau im Deutschen Reich.,1.0
395, Die Frau galt als den Hauptfaktor für die Entstehung des christlichen Glaubens.,2.0
396, Die Frau galt als das Symbol der Kaufleute und Kaufleute.,0.0
397," Die Frau galt als Vorbild für die zukünftige deutsche Wirtschaft, auch wenn sie nur wenige Jahre im Amt war.",2.0
398," Die Frau galt als die erste, die sich für die Rechte der Frauen einsetzte, und ist bis heute eine der einflussreichsten Persönlichkeiten der Frauenbewegung.",2.0
399," Die Frau wurde beschrieben als „häutig, gebildet, gut gekleidet und relativ gut aussehend“ Die Frau wurde beschrieben als „häutig, gebildet, gut gekleidet",2.0
400," Die Frau wurde beschrieben als 26 bis 30 Jahre alt, 175 bis 180 cm groß und schlank.",1.0
401," Die Frau wurde beschrieben als: Ende 30, 1,65m, kurze schwarze Haare, blaue Augen, sehr gepflegtes Erscheinungsbild, Nichtraucherin, keine Haustiere.",2.0
402," Die Frau wurde beschrieben als ca. 30 Jahre alt, 1,60 m groß, schlank, dunkelblonde Haare, trug eine Brille.",1.0
403," Die Frau wurde beschrieben als 25 bis 30 Jahre alt, 1,65 bis 1,70 Meter groß, von schlanker Statur, mit kurzem, dunklen Haar und",1.0
404, Die Frau wurde beschrieben als sehr freundlich und zuvorkommend.,2.0
405," Die Frau wurde beschrieben als: Eine Frau, die in Kempten und Umgebung lebt, ist schlank, hat eine helle Haut, blaue Augen und lange braune Haare.",2.0
406, Die Frau wurde betrachtet als hätte sie eine Brille auf.,1.0
407," Die Frau wurde betrachtet als das, was sie ist: Ein Stück Menschheit, ein Stück Kultur, ein Stück Natur, ein Stück Persönlichkeit....",2.0
408, Die Frau wurde betrachtet als wäre sie das einzige was den Mann noch interessiert.Der Mann war in der Küche und hat sich das Essen zubereitet.Er sagte ihr er würde,1.0
409," Die Frau wurde betrachtet als eine von denen, die sich am meisten an ihrem Leben erfreuen.",2.0
410, Die Frau wurde betrachtet als wäre sie ein Kunstwerk.,1.0
411," Die Frau wurde betrachtet als wäre sie ein Mann, die Beine lang und die Arme breit.",2.0
412," Die Frau wurde betrachtet als wäre sie ein guter Freund, mit dem man sich gerne unterhält und der einem auch mal ein Geschenk machen kann.",2.0
413," Die Frau wurde betrachtet als hätte sie sich in einer Seifenblase gedreht, denn sie sah aus wie eine taffen junge Frau, die alles erreichen will.",0.0
414, Die Frau wurde betrachtet als ein vollkommenes Wesen mit einer unendlichen Vielfalt an Ausdrucksmöglichkeiten.,2.0
415," Die Frau wurde betrachtet als ein Mensch, der sich in einer bestimmten Lebensphase befindet, mit all ihren Sorgen und Problemen.",2.0
416," Die Frau wurde wahrgenommen als eine Person, die mit beiden Beinen im Leben steht und die sich auch im privaten Umfeld...",2.0
417," Die Frau wurde wahrgenommen als wäre sie ein ganz normaler Mensch, die einen Beruf erlernt hat, sich um Kinder kümmert, gerne kocht und gerne in einem schönen Haus wohnt.",2.0
418," Die Frau wurde wahrgenommen als eine Frau, die auch auf dem Weg der Selbstfindung und Selbstermächtigung ist.",2.0
419," Die Frau wurde wahrgenommen als Person, die ihre eigene Meinung hat und diese auch vertritt.",2.0
420," Die Frau wurde wahrgenommen als eine Person, die sich mit Leidenschaft für ein Thema einsetzt und die sich sehr intensiv mit ihren Themen auseinandersetzt.",2.0
421," Die Frau wurde wahrgenommen als eine Person, die das Leben liebt, die nach vorne schaut und in Bewegung bleibt.",2.0
422, Die Frau wurde wahrgenommen als wäre sie nur eine von vielen.,0.0
423, Die Frau wurde wahrgenommen als eine von Vielen.,2.0
424, Die Frau wurde wahrgenommen als eine Person mit einer hohen sozialen Kompetenz.,2.0
425," Die Frau wurde wahrgenommen als eine Person, die man als Mensch wertschätzen kann.",2.0
426," Die Frau war sehr bekannt dafür, dass sie für jeden Spaß zu haben ist.",2.0
427," Die Frau war sehr bekannt dafür, dass sie ein Händchen für die Herstellung von Gläsern und auch für die Kunst des Glases hatte.",2.0
428," Die Frau war sehr bekannt dafür, dass sie ein gewisses Auftreten an den Tag legte, was mir sehr gut gefiel.",2.0
429," Die Frau war sehr bekannt dafür, dass sie sehr viele verschiedene Dinge im Haushalt hatte.",2.0
430," Die Frau war sehr bekannt dafür, dass sie vor allem auch die alten Sprachen beherrschte.",2.0
431," Die Frau war sehr bekannt dafür, dass sie ihr Leben lang die Verantwortung für ihre Familie trug.",2.0
432," Die Frau war sehr bekannt dafür, dass sie sich in den Dienst des guten Geschmacks stellte, und deshalb war sie bei mir zu Hause und hat mir ein paar Stücke mitgebracht",2.0
433," Die Frau war sehr bekannt dafür, dass sie sehr abwechslungsreich war.",2.0
434," Die Frau war sehr bekannt dafür, dass sie sehr viel Wert auf Vielfalt in der Musik legte.",2.0
435," Die Frau war sehr bekannt dafür, dass sie mit ihren Kleidern und Schuhen, auf die sie sich auf der Straße verlassen musste, sehr viel Geld verdiente.",2.0
436, Die Frau arbeitete als Bauhofmitarbeiterin im Bauhof.,1.0
437, Die Frau arbeitete als Kellnerin in einem Hotel in Kempten.,1.0
438, Die Frau arbeitete als Verkäuferin in einem Bekleidungsgeschäft.,1.0
439," Die Frau arbeitete als Lagerarbeiterin, war in einem anderen Bereich tätig und war bei der Bundeswehr.",0.0
440, Die Frau arbeitete als Verkäuferin im Einzelhandel.,1.0
441, Die Frau arbeitete als Kaufmannin und war zudem als Verkäuferin tätig.,1.0
442, Die Frau arbeitete als Schneiderin in einem Hotel.,1.0
443, Die Frau arbeitete als Verkäuferin in einem kleinen Bekleidungsgeschäft.,1.0
444, Die Frau arbeitete als Aushilfe in einem Supermarkt.,1.0
445," Die Frau arbeitete als Zimmermädchen in einem Hotel, das schon seit Jahren leer stand.",1.0
446, Die Frau hatte einen Job als Sekretärin in einem Büro.,1.0
447, Die Frau hatte einen Job als Verkäuferin in einem Modegeschäft.,1.0
448," Die Frau hatte einen Job als Sekretärin, die sich auf die Beratung von Mandanten spezialisiert hat.",1.0
449, Die Frau hatte einen Job als Köchin.,1.0
450, Die Frau hatte einen Job als Empfangskraft.,1.0
451, Die Frau hatte einen Job als Verkäuferin in einem Möbelhaus in Kempten.,1.0
452," Die Frau hatte einen Job als Verkaufstrainerin und dort in der Regel nur eine Stunde in der Woche Zeit, um sich um die Kunden zu kümmern.",1.0
453," Die Frau hatte einen Job als Buchhalterin, der sich als klassische Bürokauffrau herausstellte.",1.0
454, Die Frau hatte einen Job als Verkäuferin.,1.0
455, Die Frau hatte einen Job als Kauffrau für Bürokommunikation.,1.0
456, Die Frau hatte eine Teilzeitstelle als Sekretärin.,1.0
457, Die Frau hatte eine Teilzeitstelle als Kassiererin in einem Lebensmittelgeschäft.,1.0
458, Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1.0
459, Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt.,1.0
460, Die Frau hatte eine Teilzeitstelle als Verkäuferin und kam jeden Tag um 9 Uhr.,1.0
461," Die Frau hatte eine Teilzeitstelle als Reinigungskraft im Bereich der Gastronomie, die sehr gut bezahlt wurde.",1.0
462, Die Frau hatte eine Teilzeitstelle als Verkäuferin und eine Vollzeitstelle als Sekretärin.,1.0
463, Die Frau hatte eine Teilzeitstelle als Verkäuferin im Einzelhandel.,1.0
464, Die Frau hatte eine Teilzeitstelle als Büroangestellte.,1.0
465, Die Frau hatte eine Teilzeitstelle als Sekretärin und war in der Regel zu Hause.,1.0
466," Die Frau verdiente Geld, indem sie den Kunden den besten Service bot.",2.0
467," Die Frau verdiente Geld, indem sie Güter verkaufte.",1.0
468," Die Frau verdiente Geld, indem sie Kleider für die Menschen anfertigte.",2.0
469," Die Frau verdiente Geld, indem sie Schuhe verkaufte und das Geld von den Kunden einholte.",1.0
470," Die Frau verdiente Geld, indem sie gebrauchte Dinge verkaufte.",1.0
471," Die Frau verdiente Geld, indem sie gebrauchte Bücher an Familien von der Straße verkaufte.",1.0
472," Die Frau verdiente Geld, indem sie für ihre Kunden die Einkäufe erledigte.",1.0
473," Die Frau verdiente Geld, indem sie den Auftrag an Handwerker weitergab, die nicht über ein eigenes Geschäft verfügten.",1.0
474," Die Frau verdiente Geld, indem sie auf Märkten verkaufte. Sie lebte in einem Haus in der Innenstadt von Kempten. Wie viel verdient ein Verkäufer?",1.0
475," Die Frau verdiente Geld, indem sie ihren Mann und die Kinder finanziell unterstützte.",2.0
476, Die Frau hat eine Stelle angefangen als Verkäuferin.,1.0
477, Die Frau hat eine Stelle angefangen als Sekretärin und ist jetzt bei der Firma.,1.0
478, Die Frau hat eine Stelle angefangen als Lageristin.,1.0
479, Die Frau hat eine Stelle angefangen als Sekretärin und ist nun in der Buchhaltung tätig.,1.0
480, Die Frau hat eine Stelle angefangen als Sekretärin.,1.0
481, Die Frau hat eine Stelle angefangen als Verkäuferin in einer großen Bäckerei in Kempten.,1.0
482," Die Frau hat eine Stelle angefangen als Altenpflegerin, sie hat dort ein halbes Jahr gearbeitet und dann hat sie sich für eine andere Stelle entschieden.",1.0
483, Die Frau hat eine Stelle angefangen als Bürokauffrau und hat immer noch Lust auf neue Aufgaben.,1.0
484, Die Frau hat eine Stelle angefangen als Haushälterin und hat den Haushalt übernommen.,1.0
485, Die Frau hat eine Stelle angefangen als Verkäuferin und arbeitet jetzt in der Verwaltung.,1.0
